"","event","trial","time","PID"
"695","fullscreenenter",0,13644,"SDxqS"
"696","fullscreenexit",112,551436,"SDxqS"
"697","blur",114,553986,"SDxqS"
"698","focus",115,554880,"SDxqS"
"699","blur",1560,2727828,"SDxqS"
"700","focus",1560,2736143,"SDxqS"
"701","fullscreenenter",0,9042,"SLhIB"
"702","fullscreenenter",0,10059,"sYA5g"
"703","focus",0,0,"tengd"
"704","fullscreenexit",0,7801,"tengd"
"705","blur",0,0,"ThYxv"
"706","focus",0,0,"ThYxv"
"707","fullscreenenter",0,3588,"ThYxv"
"708","fullscreenenter",0,13907,"U2MpV"
"709","fullscreenenter",0,6244,"U35lR"
"710","fullscreenenter",0,5533,"UDwLD"
"711","fullscreenenter",0,8776,"ugF44"
"712","fullscreenenter",0,14268,"UJx8u"
"713","fullscreenenter",0,1714,"w8ivh"
"714","fullscreenexit",1,5542,"w8ivh"
"715","blur",1,16743,"w8ivh"
"716","focus",1,22591,"w8ivh"
"717","blur",1558,2200361,"w8ivh"
"718","focus",1558,2207959,"w8ivh"
"719","fullscreenenter",0,1853,"wBh4v"
"720","blur",11,39833,"wBh4v"
"721","focus",11,39845,"wBh4v"
"722","blur",11,41412,"wBh4v"
"723","focus",11,41412,"wBh4v"
"724","blur",152,513017,"wBh4v"
"725","focus",155,526926,"wBh4v"
"726","blur",214,678096,"wBh4v"
"727","focus",214,678961,"wBh4v"
"728","blur",438,1159448,"wBh4v"
"729","focus",438,1165965,"wBh4v"
"730","blur",470,1202194,"wBh4v"
"731","focus",473,1228812,"wBh4v"
"732","blur",608,1418562,"wBh4v"
"733","focus",611,1434091,"wBh4v"
"734","blur",626,1451460,"wBh4v"
"735","focus",626,1464554,"wBh4v"
"736","blur",684,1513134,"wBh4v"
"737","focus",699,1537821,"wBh4v"
"738","blur",765,1598810,"wBh4v"
"739","focus",783,1627766,"wBh4v"
"740","blur",824,1667902,"wBh4v"
"741","focus",824,1824761,"wBh4v"
"742","blur",824,1828556,"wBh4v"
"743","focus",824,2350558,"wBh4v"
"744","fullscreenexit",874,2380006,"wBh4v"
"745","blur",880,2390362,"wBh4v"
"746","focus",883,2394047,"wBh4v"
"747","blur",883,2394879,"wBh4v"
"748","focus",904,2444938,"wBh4v"
"749","blur",1157,2583568,"wBh4v"
"750","focus",1157,2583853,"wBh4v"
"751","blur",1494,2840510,"wBh4v"
"752","focus",1494,2844509,"wBh4v"
"753","blur",1494,2846707,"wBh4v"
"754","focus",1494,2892770,"wBh4v"
"755","blur",1532,2959036,"wBh4v"
"756","focus",1532,2971019,"wBh4v"
"757","blur",1546,3012026,"wBh4v"
"758","focus",1546,3017686,"wBh4v"
"759","focus",1546,3017686,"wBh4v"
"760","blur",1547,3030774,"wBh4v"
"761","focus",1547,3031707,"wBh4v"
"762","focus",1547,3031708,"wBh4v"
"763","blur",1562,3059583,"wBh4v"
"764","focus",1562,3059643,"wBh4v"
"765","blur",1562,3059717,"wBh4v"
"766","focus",1562,3059775,"wBh4v"
"767","focus",1562,3059784,"wBh4v"
"768","blur",1562,3059837,"wBh4v"
"769","focus",1562,3059892,"wBh4v"
"770","focus",1562,3059892,"wBh4v"
"771","blur",1562,3059973,"wBh4v"
"772","focus",1562,3060065,"wBh4v"
"773","focus",1562,3060066,"wBh4v"
"774","blur",1590,3131232,"wBh4v"
"775","focus",1590,3200717,"wBh4v"
"776","blur",1599,3256819,"wBh4v"
"777","focus",1599,3262218,"wBh4v"
"778","focus",0,0,"wbVj9"
"779","blur",0,0,"wbVj9"
"780","focus",0,0,"wbVj9"
"781","blur",0,0,"wbVj9"
"782","focus",0,0,"wbVj9"
"783","fullscreenenter",0,10695,"wbVj9"
"784","blur",0,0,"wgmdm"
"785","focus",0,0,"wgmdm"
"786","fullscreenenter",1,10410,"wgmdm"
"787","blur",4,36052,"wgmdm"
"788","focus",4,42371,"wgmdm"
"789","blur",64,174488,"wgmdm"
"790","focus",64,313438,"wgmdm"
"791","blur",64,334075,"wgmdm"
"792","focus",64,516252,"wgmdm"
"793","blur",64,529286,"wgmdm"
"794","focus",64,536341,"wgmdm"
"795","blur",64,540308,"wgmdm"
"796","focus",64,540536,"wgmdm"
"797","blur",64,541370,"wgmdm"
"798","focus",64,609167,"wgmdm"
"799","blur",64,610633,"wgmdm"
"800","focus",64,612880,"wgmdm"
"801","blur",64,615820,"wgmdm"
"802","focus",64,616086,"wgmdm"
"803","blur",64,617430,"wgmdm"
"804","focus",64,645633,"wgmdm"
"805","blur",64,656714,"wgmdm"
"806","focus",64,1227813,"wgmdm"
"807","blur",64,1239101,"wgmdm"
"808","focus",64,1241663,"wgmdm"
"809","blur",64,1244184,"wgmdm"
"810","focus",64,1333016,"wgmdm"
"811","blur",64,1335796,"wgmdm"
"812","focus",64,1343753,"wgmdm"
"813","blur",65,1357752,"wgmdm"
"814","focus",65,1365588,"wgmdm"
"815","blur",76,1424259,"wgmdm"
"816","focus",76,1427390,"wgmdm"
"817","blur",84,1446256,"wgmdm"
"818","focus",84,1447826,"wgmdm"
"819","blur",94,1466367,"wgmdm"
"820","focus",94,1478539,"wgmdm"
"821","blur",116,1532317,"wgmdm"
"822","focus",116,1533766,"wgmdm"
"823","blur",160,1611751,"wgmdm"
"824","focus",160,1614044,"wgmdm"
"825","blur",162,1628470,"wgmdm"
"826","focus",164,1639579,"wgmdm"
"827","blur",167,1646228,"wgmdm"
"828","fullscreenexit",167,1782869,"wgmdm"
"829","focus",167,1788355,"wgmdm"
"830","blur",167,1788380,"wgmdm"
"831","focus",167,1791053,"wgmdm"
"832","blur",167,1794265,"wgmdm"
"833","focus",167,1887660,"wgmdm"
"834","blur",176,1901571,"wgmdm"
"835","focus",176,1905882,"wgmdm"
"836","blur",285,2098122,"wgmdm"
"837","focus",285,2292925,"wgmdm"
"838","blur",286,2306442,"wgmdm"
"839","focus",286,2364206,"wgmdm"
"840","blur",315,2401407,"wgmdm"
"841","focus",316,2402853,"wgmdm"
"842","blur",341,2432827,"wgmdm"
"843","focus",341,2433671,"wgmdm"
"844","blur",494,2612030,"wgmdm"
"845","focus",495,2614016,"wgmdm"
"846","blur",501,2626118,"wgmdm"
"847","focus",501,2628578,"wgmdm"
"848","blur",503,2632144,"wgmdm"
"849","focus",504,2640713,"wgmdm"
"850","blur",509,2649453,"wgmdm"
"851","focus",510,2658295,"wgmdm"
"852","blur",513,2662837,"wgmdm"
"853","focus",513,2663273,"wgmdm"
"854","blur",522,2677890,"wgmdm"
"855","focus",522,2679624,"wgmdm"
"856","blur",525,2682954,"wgmdm"
"857","focus",525,2684275,"wgmdm"
"858","blur",537,2698970,"wgmdm"
"859","focus",537,2701873,"wgmdm"
"860","blur",542,2709002,"wgmdm"
"861","focus",543,2719184,"wgmdm"
"862","blur",544,2721139,"wgmdm"
"863","focus",546,2730707,"wgmdm"
"864","blur",548,2733420,"wgmdm"
"865","focus",549,2738444,"wgmdm"
"866","blur",551,2741036,"wgmdm"
"867","focus",553,2760769,"wgmdm"
"868","blur",556,2765311,"wgmdm"
"869","focus",557,2769172,"wgmdm"
"870","blur",566,2784641,"wgmdm"
"871","focus",566,2796205,"wgmdm"
"872","blur",568,2799228,"wgmdm"
"873","focus",569,2808633,"wgmdm"
"874","blur",569,2810771,"wgmdm"
"875","focus",569,2813415,"wgmdm"
"876","blur",570,2815516,"wgmdm"
"877","focus",572,2830118,"wgmdm"
"878","blur",575,2837102,"wgmdm"
"879","focus",575,2842809,"wgmdm"
"880","blur",581,2849734,"wgmdm"
"881","focus",581,2851604,"wgmdm"
"882","blur",585,2859875,"wgmdm"
"883","focus",585,2893175,"wgmdm"
"884","blur",590,2925739,"wgmdm"
"885","focus",590,2992822,"wgmdm"
"886","blur",643,3046150,"wgmdm"
"887","focus",644,3047770,"wgmdm"
"888","blur",655,3060123,"wgmdm"
"889","focus",655,3060725,"wgmdm"
"890","blur",678,3078714,"wgmdm"
"891","focus",679,3081233,"wgmdm"
"892","blur",685,3087351,"wgmdm"
"893","focus",693,3100311,"wgmdm"
"894","blur",698,3103664,"wgmdm"
"895","focus",700,3106121,"wgmdm"
"896","blur",703,3109006,"wgmdm"
"897","focus",703,3109557,"wgmdm"
"898","blur",709,3114106,"wgmdm"
"899","focus",712,3121055,"wgmdm"
"900","blur",1362,3535404,"wgmdm"
"901","focus",1362,3555483,"wgmdm"
"902","fullscreenenter",0,16050,"WH0g9"
"903","focus",0,0,"wVI2R"
"904","fullscreenexit",0,12684,"wVI2R"
"905","blur",0,0,"XHplL"
"906","focus",0,0,"XHplL"
"907","fullscreenenter",0,10976,"XHplL"
"908","focus",0,0,"xHyDU"
"909","fullscreenexit",0,2629,"xHyDU"
"910","fullscreenexit",1,6085,"xHyDU"
"911","fullscreenenter",0,10470,"xrXeA"
"912","fullscreenenter",0,1623,"XVGE0"
"913","focus",0,0,"xvvxg"
"914","fullscreenexit",0,6577,"xvvxg"
"915","fullscreenenter",0,2281,"y3Red"
"916","fullscreenenter",0,21673,"YJ9z7"
"917","blur",0,0,"YJB5y"
"918","focus",0,0,"YJB5y"
"919","fullscreenenter",0,7134,"YJB5y"
"920","blur",840,1264956,"YJB5y"
"921","focus",841,1266741,"YJB5y"
"922","fullscreenenter",0,1342,"ymkPC"
"923","fullscreenenter",0,6044,"yMrhV"
"924","fullscreenexit",1580,2691939,"yMrhV"
"925","blur",0,0,"yPUtx"
"926","focus",0,0,"yPUtx"
"927","fullscreenenter",0,7724,"yPUtx"
"928","fullscreenexit",1553,2462036,"yPUtx"
"929","blur",1553,2465890,"yPUtx"
"930","focus",1553,2473190,"yPUtx"
"931","blur",1553,2477892,"yPUtx"
"932","focus",1553,2488826,"yPUtx"
"933","fullscreenexit",0,5658,"Z37zQ"
"934","fullscreenexit",1546,2378136,"Z37zQ"
"935","blur",1547,2381466,"Z37zQ"
"936","fullscreenenter",0,11287,"zlOPQ"
"937","fullscreenenter",0,2325,"Zt06k"
"938","blur",201,538120,"Zt06k"
"939","focus",201,539394,"Zt06k"
