"","event","trial","time","PID"
"688","focus",0,17114,"TaRxF"
"689","fullscreenenter",0,17247,"TaRxF"
"690","blur",424,1224946,"TaRxF"
"691","focus",424,1227818,"TaRxF"
"692","blur",1109,1827762,"TaRxF"
"693","focus",1109,1849348,"TaRxF"
"694","fullscreenenter",0,5940,"tvp6g"
"695","fullscreenexit",93,541239,"tvp6g"
"696","blur",103,602351,"tvp6g"
"697","focus",103,643969,"tvp6g"
"698","blur",136,777767,"tvp6g"
"699","focus",146,825717,"tvp6g"
"700","blur",534,1375864,"tvp6g"
"701","focus",534,1394512,"tvp6g"
"702","blur",1310,2162448,"tvp6g"
"703","focus",1310,2213444,"tvp6g"
"704","focus",0,0,"uh4un"
"705","blur",0,11121,"uh4un"
"706","focus",0,11714,"uh4un"
"707","blur",0,13208,"uh4un"
"708","focus",0,14046,"uh4un"
"709","fullscreenexit",0,25236,"uh4un"
"710","focus",0,0,"ukbas"
"711","blur",0,0,"ukbas"
"712","focus",0,0,"ukbas"
"713","blur",0,8734,"ukbas"
"714","focus",0,37788,"ukbas"
"715","fullscreenexit",0,38073,"ukbas"
"716","fullscreenexit",1455,2255799,"ukbas"
"717","fullscreenenter",0,8454,"uSwBA"
"718","fullscreenexit",1446,1830871,"uSwBA"
"719","blur",1446,1833846,"uSwBA"
"720","focus",1446,1848673,"uSwBA"
"721","blur",0,12071,"UXSqa"
"722","focus",0,19666,"UXSqa"
"723","fullscreenenter",0,19837,"UXSqa"
"724","blur",10,57283,"UXSqa"
"725","focus",10,58156,"UXSqa"
"726","blur",32,104290,"UXSqa"
"727","focus",32,104611,"UXSqa"
"728","blur",59,153294,"UXSqa"
"729","focus",59,153622,"UXSqa"
"730","blur",64,201276,"UXSqa"
"731","focus",64,202803,"UXSqa"
"732","blur",71,250295,"UXSqa"
"733","focus",71,251189,"UXSqa"
"734","blur",82,299296,"UXSqa"
"735","focus",82,300119,"UXSqa"
"736","blur",105,349298,"UXSqa"
"737","focus",105,351161,"UXSqa"
"738","blur",123,401298,"UXSqa"
"739","focus",123,402872,"UXSqa"
"740","blur",131,433284,"UXSqa"
"741","focus",132,434491,"UXSqa"
"742","blur",151,467299,"UXSqa"
"743","focus",151,468126,"UXSqa"
"744","blur",160,499295,"UXSqa"
"745","focus",160,501446,"UXSqa"
"746","blur",178,544308,"UXSqa"
"747","focus",178,545325,"UXSqa"
"748","blur",200,577282,"UXSqa"
"749","focus",201,579077,"UXSqa"
"750","blur",230,610289,"UXSqa"
"751","focus",230,611435,"UXSqa"
"752","blur",231,645283,"UXSqa"
"753","focus",231,646089,"UXSqa"
"754","blur",258,688299,"UXSqa"
"755","focus",258,689772,"UXSqa"
"756","blur",283,720280,"UXSqa"
"757","focus",285,722024,"UXSqa"
"758","blur",322,765277,"UXSqa"
"759","focus",323,767113,"UXSqa"
"760","blur",358,810281,"UXSqa"
"761","focus",359,811725,"UXSqa"
"762","blur",387,843305,"UXSqa"
"763","focus",388,845021,"UXSqa"
"764","blur",427,890287,"UXSqa"
"765","focus",428,892267,"UXSqa"
"766","blur",467,937283,"UXSqa"
"767","focus",468,938692,"UXSqa"
"768","blur",504,979306,"UXSqa"
"769","focus",505,980461,"UXSqa"
"770","blur",526,1023280,"UXSqa"
"771","focus",526,1024611,"UXSqa"
"772","blur",563,1067286,"UXSqa"
"773","focus",563,1068761,"UXSqa"
"774","blur",613,1116281,"UXSqa"
"775","focus",614,1117811,"UXSqa"
"776","blur",661,1160278,"UXSqa"
"777","focus",662,1161300,"UXSqa"
"778","blur",709,1206279,"UXSqa"
"779","focus",710,1207709,"UXSqa"
"780","blur",734,1254280,"UXSqa"
"781","focus",735,1254898,"UXSqa"
"782","blur",794,1302280,"UXSqa"
"783","focus",795,1303108,"UXSqa"
"784","blur",855,1354282,"UXSqa"
"785","focus",855,1355080,"UXSqa"
"786","blur",896,1388293,"UXSqa"
"787","focus",897,1389277,"UXSqa"
"788","blur",923,1434278,"UXSqa"
"789","focus",925,1436022,"UXSqa"
"790","blur",976,1479283,"UXSqa"
"791","focus",976,1480666,"UXSqa"
"792","blur",1057,1545280,"UXSqa"
"793","focus",1057,1545818,"UXSqa"
"794","blur",1100,1578281,"UXSqa"
"795","focus",1102,1579654,"UXSqa"
"796","blur",1159,1625282,"UXSqa"
"797","focus",1160,1626588,"UXSqa"
"798","blur",1271,1713562,"UXSqa"
"799","focus",1271,1714759,"UXSqa"
"800","blur",1300,1750289,"UXSqa"
"801","focus",1300,1753538,"UXSqa"
"802","blur",1307,1786279,"UXSqa"
"803","focus",1307,1787428,"UXSqa"
"804","blur",1357,1825281,"UXSqa"
"805","focus",1357,1826452,"UXSqa"
"806","blur",1411,1862281,"UXSqa"
"807","focus",1412,1863387,"UXSqa"
"808","blur",1455,1899292,"UXSqa"
"809","focus",1456,1900960,"UXSqa"
"810","blur",1465,1936285,"UXSqa"
"811","focus",1465,1936380,"UXSqa"
"812","blur",1469,1974288,"UXSqa"
"813","focus",1469,1975479,"UXSqa"
"814","blur",1472,2011280,"UXSqa"
"815","focus",1472,2012392,"UXSqa"
"816","focus",0,0,"V1LLW"
"817","blur",0,431,"V1LLW"
"818","focus",0,2285,"V1LLW"
"819","fullscreenexit",0,20308,"V1LLW"
"820","fullscreenenter",0,3401,"V9ddY"
"821","blur",65,212340,"V9ddY"
"822","focus",65,217685,"V9ddY"
"823","blur",65,220041,"V9ddY"
"824","focus",65,234401,"V9ddY"
"825","blur",913,1261566,"V9ddY"
"826","focus",913,1273503,"V9ddY"
"827","blur",1438,1893496,"V9ddY"
"828","focus",1438,1904334,"V9ddY"
"829","blur",0,0,"v9Ynt"
"830","focus",0,0,"v9Ynt"
"831","fullscreenenter",0,640605,"v9Ynt"
"832","fullscreenexit",64,833437,"v9Ynt"
"833","blur",64,838019,"v9Ynt"
"834","focus",64,841407,"v9Ynt"
"835","blur",128,1107949,"v9Ynt"
"836","focus",128,1112928,"v9Ynt"
"837","blur",136,1154603,"v9Ynt"
"838","focus",136,1155478,"v9Ynt"
"839","blur",165,1255984,"v9Ynt"
"840","focus",165,1256586,"v9Ynt"
"841","blur",173,1267957,"v9Ynt"
"842","focus",173,1268590,"v9Ynt"
"843","blur",173,1284992,"v9Ynt"
"844","focus",173,1285881,"v9Ynt"
"845","blur",186,1320404,"v9Ynt"
"846","focus",186,1320935,"v9Ynt"
"847","blur",230,1374039,"v9Ynt"
"848","focus",230,1377355,"v9Ynt"
"849","blur",618,2178766,"v9Ynt"
"850","focus",618,2182093,"v9Ynt"
"851","blur",1392,2815194,"v9Ynt"
"852","focus",1392,2816067,"v9Ynt"
"853","blur",1392,2816628,"v9Ynt"
"854","focus",1392,2819936,"v9Ynt"
"855","blur",1557,3085136,"v9Ynt"
"856","focus",1557,3093853,"v9Ynt"
"857","blur",0,1642,"VyjOz"
"858","focus",0,2895,"VyjOz"
"859","fullscreenenter",0,12936,"VyjOz"
"860","fullscreenexit",1454,2020506,"VyjOz"
"861","blur",0,12191,"w083z"
"862","focus",0,165553,"w083z"
"863","blur",0,166706,"w083z"
"864","focus",0,170422,"w083z"
"865","blur",0,171369,"w083z"
"866","focus",0,172429,"w083z"
"867","fullscreenenter",0,175174,"w083z"
"868","fullscreenexit",20,285364,"w083z"
"869","blur",64,472900,"w083z"
"870","focus",64,481147,"w083z"
"871","blur",64,526829,"w083z"
"872","focus",64,531946,"w083z"
"873","blur",64,550949,"w083z"
"874","focus",64,554882,"w083z"
"875","blur",65,623805,"w083z"
"876","focus",65,629647,"w083z"
"877","blur",233,1436821,"w083z"
"878","focus",233,1442316,"w083z"
"879","blur",233,1475101,"w083z"
"880","focus",233,1480994,"w083z"
"881","blur",233,1506989,"w083z"
"882","focus",233,1509983,"w083z"
"883","blur",333,1680680,"w083z"
"884","focus",333,1837119,"w083z"
"885","blur",528,2085031,"w083z"
"886","focus",528,2090460,"w083z"
"887","blur",576,2169103,"w083z"
"888","focus",578,2172792,"w083z"
"889","blur",1302,2836889,"w083z"
"890","focus",1302,2842206,"w083z"
"891","blur",1303,2913555,"w083z"
"892","focus",1303,2918930,"w083z"
"893","blur",1457,3404023,"w083z"
"894","focus",1457,3425187,"w083z"
"895","blur",1457,3426094,"w083z"
"896","focus",1457,3426134,"w083z"
"897","blur",1457,3428255,"w083z"
"898","focus",1457,3473706,"w083z"
"899","focus",0,0,"w32jQ"
"900","fullscreenexit",0,12944,"w32jQ"
"901","blur",0,0,"WJTUr"
"902","focus",0,0,"WJTUr"
"903","fullscreenenter",0,11741,"WJTUr"
"904","fullscreenexit",331,787705,"WJTUr"
"905","blur",331,790161,"WJTUr"
"906","focus",331,792996,"WJTUr"
"907","blur",331,794052,"WJTUr"
"908","focus",331,794860,"WJTUr"
"909","blur",331,797204,"WJTUr"
"910","focus",331,989280,"WJTUr"
"911","fullscreenenter",0,10695,"wLoS9"
"912","fullscreenenter",0,8909,"xcRsY"
"913","blur",0,20788,"xpRoT"
"914","focus",0,34072,"xpRoT"
"915","fullscreenenter",0,38920,"xpRoT"
"916","blur",0,0,"XQ8lt"
"917","focus",0,8337,"XQ8lt"
"918","fullscreenenter",0,8453,"XQ8lt"
"919","blur",1,11515,"XQ8lt"
"920","focus",1,15989,"XQ8lt"
"921","blur",524,1373793,"XQ8lt"
"922","focus",524,1382102,"XQ8lt"
"923","focus",0,0,"xVY3E"
"924","fullscreenexit",0,9369,"xVY3E"
"925","fullscreenenter",0,10588,"ydHZF"
"926","blur",1,40008,"ydHZF"
"927","focus",1,46240,"ydHZF"
"928","blur",1,47893,"ydHZF"
"929","focus",1,87770,"ydHZF"
"930","blur",1,90263,"ydHZF"
"931","focus",1,95452,"ydHZF"
"932","blur",1,96687,"ydHZF"
"933","focus",1,122128,"ydHZF"
"934","blur",2,130908,"ydHZF"
"935","focus",2,135894,"ydHZF"
"936","blur",0,0,"z06Z0"
"937","focus",0,1329,"z06Z0"
"938","fullscreenenter",0,6860,"z06Z0"
"939","fullscreenexit",1460,1920408,"z06Z0"
"940","blur",1460,1922160,"z06Z0"
"941","focus",1460,1929202,"z06Z0"
"942","fullscreenenter",0,12839,"Za2p5"
"943","blur",1441,2663662,"Za2p5"
"944","focus",1441,2667045,"Za2p5"
"945","focus",0,0,"ZfyYb"
"946","fullscreenexit",0,11965,"ZfyYb"
"947","blur",0,0,"zhrMo"
"948","focus",0,0,"zhrMo"
"949","fullscreenenter",0,13451,"zhrMo"
"950","blur",86,472045,"zhrMo"
"951","focus",86,472849,"zhrMo"
"952","focus",0,0,"zi5Sd"
"953","fullscreenexit",0,13334,"zi5Sd"
"954","blur",0,8695,"ZmfEo"
"955","focus",0,197249,"ZmfEo"
"956","fullscreenenter",0,198671,"ZmfEo"
"957","fullscreenexit",1433,2245389,"ZmfEo"
"958","blur",1433,2247842,"ZmfEo"
"959","focus",1433,2252174,"ZmfEo"
"960","blur",1433,2254560,"ZmfEo"
"961","focus",1433,2275932,"ZmfEo"
"962","fullscreenenter",0,16436,"ZSthV"
