"","event","trial","time","PID"
"1","focus",0,0,"0TZUd"
"2","blur",0,0,"0TZUd"
"3","focus",0,0,"0TZUd"
"4","blur",0,0,"0TZUd"
"5","focus",0,0,"0TZUd"
"6","blur",0,0,"0TZUd"
"7","focus",0,0,"0TZUd"
"8","fullscreenenter",0,1166,"0TZUd"
"9","blur",0,0,"11Y9m"
"10","focus",0,0,"11Y9m"
"11","fullscreenenter",0,10246,"11Y9m"
"12","blur",152,681457,"11Y9m"
"13","focus",152,681571,"11Y9m"
"14","fullscreenenter",0,12848,"1mICX"
"15","fullscreenexit",1,14526,"1mICX"
"16","blur",1,18358,"1mICX"
"17","focus",1,20673,"1mICX"
"18","blur",35,149052,"1mICX"
"19","focus",35,156491,"1mICX"
"20","blur",51,208888,"1mICX"
"21","focus",51,217030,"1mICX"
"22","blur",64,280168,"1mICX"
"23","focus",64,299402,"1mICX"
"24","blur",67,347794,"1mICX"
"25","focus",67,351852,"1mICX"
"26","blur",140,680824,"1mICX"
"27","focus",140,692732,"1mICX"
"28","blur",199,818659,"1mICX"
"29","focus",199,830671,"1mICX"
"30","blur",199,832475,"1mICX"
"31","focus",199,834347,"1mICX"
"32","blur",199,844658,"1mICX"
"33","focus",199,861022,"1mICX"
"34","blur",274,987141,"1mICX"
"35","focus",274,997654,"1mICX"
"36","blur",348,1092824,"1mICX"
"37","focus",348,1132733,"1mICX"
"38","blur",641,1434860,"1mICX"
"39","focus",641,1454789,"1mICX"
"40","blur",1075,1813418,"1mICX"
"41","focus",1075,1817524,"1mICX"
"42","blur",1241,2104518,"1mICX"
"43","focus",1241,2161763,"1mICX"
"44","blur",1241,2161765,"1mICX"
"45","focus",1241,2166039,"1mICX"
"46","blur",1357,2435610,"1mICX"
"47","focus",1357,2439325,"1mICX"
"48","blur",0,0,"1tlbg"
"49","focus",0,0,"1tlbg"
"50","blur",0,0,"1tlbg"
"51","focus",0,0,"1tlbg"
"52","blur",0,0,"1tlbg"
"53","focus",0,0,"1tlbg"
"54","blur",0,0,"1tlbg"
"55","focus",0,0,"1tlbg"
"56","blur",0,0,"1tlbg"
"57","focus",0,0,"1tlbg"
"58","fullscreenenter",0,9102,"1tlbg"
"59","fullscreenenter",0,10184,"1UUok"
"60","fullscreenexit",1349,2484623,"1UUok"
"61","blur",1349,2485621,"1UUok"
"62","focus",1349,2490205,"1UUok"
"63","fullscreenenter",0,8970,"1W39U"
"64","blur",153,659599,"1W39U"
"65","focus",153,671038,"1W39U"
"66","fullscreenenter",0,5964,"1Yu0G"
"67","fullscreenexit",1341,1917149,"1Yu0G"
"68","blur",1341,1919936,"1Yu0G"
"69","blur",0,0,"30c1d"
"70","focus",0,0,"30c1d"
"71","blur",0,0,"30c1d"
"72","focus",0,0,"30c1d"
"73","fullscreenenter",0,1609,"30c1d"
"74","blur",65,151719,"30c1d"
"75","focus",65,159134,"30c1d"
"76","fullscreenenter",0,10416,"30FvO"
"77","fullscreenenter",0,4506,"3jjA1"
"78","fullscreenexit",3,15896,"3jjA1"
"79","blur",3,19423,"3jjA1"
"80","focus",3,22526,"3jjA1"
"81","blur",3,22933,"3jjA1"
"82","focus",3,36937,"3jjA1"
"83","blur",3,37557,"3jjA1"
"84","focus",3,39420,"3jjA1"
"85","blur",3,41419,"3jjA1"
"86","focus",3,44941,"3jjA1"
"87","blur",3,45453,"3jjA1"
"88","focus",3,508079,"3jjA1"
"89","blur",15,547070,"3jjA1"
"90","focus",15,551766,"3jjA1"
"91","blur",57,657749,"3jjA1"
"92","focus",57,668812,"3jjA1"
"93","blur",272,1109722,"3jjA1"
"94","focus",272,1120180,"3jjA1"
"95","blur",419,1299730,"3jjA1"
"96","focus",419,1308199,"3jjA1"
"97","blur",419,1310929,"3jjA1"
"98","focus",419,1351155,"3jjA1"
"99","blur",1072,1860798,"3jjA1"
"100","focus",1072,1910480,"3jjA1"
"101","blur",1213,2146077,"3jjA1"
"102","focus",1213,2154580,"3jjA1"
"103","blur",1360,2434911,"3jjA1"
"104","focus",1360,2437398,"3jjA1"
"105","fullscreenenter",0,11148,"3MGIj"
"106","fullscreenenter",0,33004,"3PT1e"
"107","fullscreenenter",0,6199,"3yKNO"
"108","blur",1355,2085950,"3yKNO"
"109","fullscreenenter",0,16080,"3Zeka"
"110","blur",0,0,"4Bj3Y"
"111","focus",0,3214,"4Bj3Y"
"112","fullscreenenter",0,14987,"4Bj3Y"
"113","focus",0,0,"4VZYr"
"114","fullscreenenter",0,1749,"4VZYr"
"115","fullscreenenter",0,7885,"5o5A0"
"116","fullscreenexit",419,1924389,"5o5A0"
"117","blur",419,1926265,"5o5A0"
"118","focus",419,1957294,"5o5A0"
"119","blur",966,2453771,"5o5A0"
"120","focus",969,2460818,"5o5A0"
"121","blur",1222,2937329,"5o5A0"
"122","focus",1222,2943040,"5o5A0"
"123","blur",1357,3754297,"5o5A0"
"124","focus",1357,3766803,"5o5A0"
"125","blur",1357,3768584,"5o5A0"
"126","focus",1357,3954657,"5o5A0"
"127","fullscreenenter",0,6268,"6B2Rj"
"128","fullscreenenter",0,10261,"6dTth"
"129","blur",1350,2284758,"6dTth"
"130","focus",1350,2287095,"6dTth"
"131","fullscreenenter",0,10460,"6Kiao"
"132","fullscreenenter",0,21301,"6PhdR"
"133","fullscreenenter",0,1800,"6XWHc"
"134","fullscreenexit",1369,1817277,"6XWHc"
"135","blur",1369,1818165,"6XWHc"
"136","focus",1369,1821497,"6XWHc"
"137","fullscreenenter",0,2470,"7i1QR"
"138","fullscreenenter",0,7757,"7jB1c"
"139","fullscreenexit",1351,2026674,"7jB1c"
"140","blur",1351,2026676,"7jB1c"
"141","focus",1351,2028461,"7jB1c"
"142","blur",1351,2030591,"7jB1c"
"143","focus",1351,2034816,"7jB1c"
"144","blur",1351,2037455,"7jB1c"
"145","focus",1351,2041996,"7jB1c"
"146","fullscreenenter",0,4210,"7nvYR"
"147","fullscreenexit",1347,2043815,"7nvYR"
"148","blur",1347,2046172,"7nvYR"
"149","focus",1347,2057239,"7nvYR"
"150","blur",1348,2061996,"7nvYR"
"151","focus",1348,2063687,"7nvYR"
"152","blur",0,0,"7oKxe"
"153","focus",0,0,"7oKxe"
"154","fullscreenenter",0,7252,"7oKxe"
"155","fullscreenenter",0,6633,"8dkZ6"
"156","focus",0,0,"8HuET"
"157","fullscreenexit",0,8715,"8HuET"
"158","fullscreenenter",0,13156,"8kl27"
"159","fullscreenenter",0,9858,"8mjxB"
"160","blur",1346,2444439,"8mjxB"
"161","focus",1346,2454547,"8mjxB"
"162","fullscreenexit",1346,2454579,"8mjxB"
"163","focus",0,0,"8YrQ8"
"164","fullscreenexit",0,4634,"8YrQ8"
"165","fullscreenexit",1,5726,"8YrQ8"
"166","blur",15,48574,"8YrQ8"
"167","focus",15,52244,"8YrQ8"
"168","blur",15,53080,"8YrQ8"
"169","focus",15,81862,"8YrQ8"
"170","blur",36,117943,"8YrQ8"
"171","focus",36,127993,"8YrQ8"
"172","blur",90,272375,"8YrQ8"
"173","focus",91,275691,"8YrQ8"
"174","blur",107,302931,"8YrQ8"
"175","focus",108,305792,"8YrQ8"
"176","blur",115,322583,"8YrQ8"
"177","focus",116,326603,"8YrQ8"
"178","blur",132,348964,"8YrQ8"
"179","focus",132,352499,"8YrQ8"
"180","blur",166,409152,"8YrQ8"
"181","focus",167,412431,"8YrQ8"
"182","blur",169,414378,"8YrQ8"
"183","focus",170,419358,"8YrQ8"
"184","blur",339,636980,"8YrQ8"
"185","focus",339,639905,"8YrQ8"
"186","blur",339,639909,"8YrQ8"
"187","focus",339,648016,"8YrQ8"
"188","blur",343,653844,"8YrQ8"
"189","focus",344,654589,"8YrQ8"
"190","blur",387,702725,"8YrQ8"
"191","focus",389,705485,"8YrQ8"
"192","blur",413,741591,"8YrQ8"
"193","focus",413,755997,"8YrQ8"
"194","blur",413,758670,"8YrQ8"
"195","focus",413,759012,"8YrQ8"
"196","blur",415,771435,"8YrQ8"
"197","focus",415,771907,"8YrQ8"
"198","blur",657,938033,"8YrQ8"
"199","focus",658,939090,"8YrQ8"
"200","blur",663,941895,"8YrQ8"
"201","focus",664,943392,"8YrQ8"
"202","blur",668,945737,"8YrQ8"
"203","focus",670,948095,"8YrQ8"
"204","blur",672,949504,"8YrQ8"
"205","focus",673,952537,"8YrQ8"
"206","blur",921,1103045,"8YrQ8"
"207","focus",922,1103885,"8YrQ8"
"208","blur",936,1111905,"8YrQ8"
"209","focus",937,1112692,"8YrQ8"
"210","blur",937,1112720,"8YrQ8"
"211","focus",938,1113300,"8YrQ8"
"212","blur",946,1117336,"8YrQ8"
"213","focus",946,1117976,"8YrQ8"
"214","blur",1066,1190039,"8YrQ8"
"215","focus",1066,1200957,"8YrQ8"
"216","blur",1078,1216784,"8YrQ8"
"217","focus",1078,1217116,"8YrQ8"
"218","blur",1086,1224248,"8YrQ8"
"219","focus",1086,1225916,"8YrQ8"
"220","blur",1088,1227489,"8YrQ8"
"221","focus",1089,1228756,"8YrQ8"
"222","blur",1112,1244099,"8YrQ8"
"223","focus",1112,1244803,"8YrQ8"
"224","blur",1159,1276498,"8YrQ8"
"225","focus",1159,1281614,"8YrQ8"
"226","blur",1159,1284070,"8YrQ8"
"227","focus",1159,1285663,"8YrQ8"
"228","blur",1222,1377859,"8YrQ8"
"229","focus",1222,1384663,"8YrQ8"
"230","blur",1222,1384667,"8YrQ8"
"231","focus",1222,1409313,"8YrQ8"
"232","blur",1229,1435097,"8YrQ8"
"233","focus",1230,1435905,"8YrQ8"
"234","blur",1306,1493921,"8YrQ8"
"235","focus",1306,1496786,"8YrQ8"
"236","blur",1323,1514106,"8YrQ8"
"237","focus",1323,1515283,"8YrQ8"
"238","blur",1328,1523459,"8YrQ8"
"239","focus",1328,1524159,"8YrQ8"
"240","blur",1338,1559158,"8YrQ8"
"241","focus",1338,1570570,"8YrQ8"
"242","fullscreenenter",0,9334,"9Ai4r"
"243","fullscreenenter",0,9770,"9EAij"
"244","fullscreenenter",0,15252,"9OvJp"
"245","blur",0,0,"9yq2M"
"246","focus",0,456,"9yq2M"
"247","blur",0,1189,"9yq2M"
"248","focus",0,3442,"9yq2M"
"249","fullscreenenter",0,6764,"9yq2M"
"250","fullscreenenter",0,11130,"a5b8U"
"251","focus",0,0,"ADM8E"
"252","blur",0,0,"ADM8E"
"253","focus",0,0,"ADM8E"
"254","fullscreenexit",0,8266,"ADM8E"
"255","blur",1066,1614933,"ADM8E"
"256","focus",1066,1616407,"ADM8E"
"257","fullscreenenter",0,6201,"ADPTy"
"258","blur",0,0,"AEPrl"
"259","focus",0,0,"AEPrl"
"260","fullscreenenter",0,2522,"AEPrl"
"261","blur",103,674882,"AEPrl"
"262","focus",103,676719,"AEPrl"
"263","blur",114,710599,"AEPrl"
"264","focus",114,710927,"AEPrl"
"265","blur",249,988978,"AEPrl"
"266","focus",251,991098,"AEPrl"
"267","fullscreenenter",0,4393,"aIJD3"
"268","focus",0,0,"aIvIN"
"269","fullscreenexit",0,9695,"aIvIN"
"270","blur",1359,2547990,"aIvIN"
"271","focus",1359,2554265,"aIvIN"
"272","fullscreenenter",0,2940,"aMbZZ"
"273","fullscreenenter",0,24611,"aOSu7"
"274","blur",668,1290660,"aOSu7"
"275","focus",673,1297131,"aOSu7"
"276","blur",0,0,"AT5S5"
"277","focus",0,12775,"AT5S5"
"278","fullscreenenter",0,12875,"AT5S5"
"279","blur",19,75579,"AT5S5"
"280","focus",19,94392,"AT5S5"
"281","blur",1177,1959510,"AT5S5"
"282","focus",1177,1961098,"AT5S5"
"283","focus",0,0,"AxI03"
"284","blur",0,14735,"AxI03"
"285","focus",0,27868,"AxI03"
"286","blur",0,28544,"AxI03"
"287","focus",0,38088,"AxI03"
"288","blur",0,42717,"AxI03"
"289","focus",0,92222,"AxI03"
"290","blur",0,93094,"AxI03"
"291","focus",0,130896,"AxI03"
"292","blur",0,131018,"AxI03"
"293","focus",0,136751,"AxI03"
"294","blur",0,137279,"AxI03"
"295","focus",0,147043,"AxI03"
"296","blur",0,147046,"AxI03"
"297","focus",0,148589,"AxI03"
"298","blur",0,150688,"AxI03"
"299","focus",0,199058,"AxI03"
"300","fullscreenexit",0,203807,"AxI03"
"301","blur",1,206356,"AxI03"
"302","focus",1,214997,"AxI03"
"303","blur",64,490486,"AxI03"
"304","focus",64,524220,"AxI03"
"305","blur",64,566224,"AxI03"
"306","focus",64,585070,"AxI03"
"307","blur",68,639688,"AxI03"
"308","focus",69,641698,"AxI03"
"309","blur",71,674433,"AxI03"
"310","focus",71,678349,"AxI03"
"311","blur",71,685981,"AxI03"
"312","focus",71,889714,"AxI03"
"313","blur",71,902202,"AxI03"
"314","focus",71,920569,"AxI03"
"315","blur",84,954590,"AxI03"
"316","focus",84,1049942,"AxI03"
"317","blur",91,1107295,"AxI03"
"318","focus",91,1109937,"AxI03"
"319","blur",91,1165804,"AxI03"
"320","focus",91,1186231,"AxI03"
"321","blur",102,1259288,"AxI03"
"322","focus",102,1262367,"AxI03"
"323","blur",118,1323311,"AxI03"
"324","focus",118,1324235,"AxI03"
"325","blur",121,1327934,"AxI03"
"326","focus",121,1332652,"AxI03"
"327","blur",127,1339063,"AxI03"
"328","focus",127,1340645,"AxI03"
"329","blur",129,1359808,"AxI03"
"330","focus",129,1383248,"AxI03"
"331","blur",152,1503189,"AxI03"
"332","focus",152,1505246,"AxI03"
"333","blur",154,1528621,"AxI03"
"334","focus",155,1530175,"AxI03"
"335","blur",164,1542388,"AxI03"
"336","focus",164,1543616,"AxI03"
"337","blur",1348,3178192,"AxI03"
"338","focus",1348,3200300,"AxI03"
"339","blur",1349,3206331,"AxI03"
"340","blur",0,0,"B2ndp"
"341","focus",0,0,"B2ndp"
"342","fullscreenenter",0,11149,"B2ndp"
"343","blur",0,0,"Bb16p"
"344","focus",0,0,"Bb16p"
"345","blur",0,0,"Bb16p"
"346","focus",0,0,"Bb16p"
"347","fullscreenenter",0,15160,"Bb16p"
"348","fullscreenenter",0,10431,"bI48S"
"349","blur",0,2930,"bkrEX"
"350","focus",0,5207,"bkrEX"
"351","fullscreenenter",0,13703,"bkrEX"
"352","blur",0,0,"boOvV"
"353","focus",0,21204,"boOvV"
"354","fullscreenenter",0,25845,"boOvV"
"355","fullscreenenter",0,6935,"bp06B"
"356","focus",0,0,"bqwzH"
"357","focus",0,0,"bqwzH"
"358","fullscreenenter",0,11166,"bqwzH"
"359","blur",1196,1740987,"bqwzH"
"360","focus",1196,1741095,"bqwzH"
"361","blur",1196,1743209,"bqwzH"
"362","focus",1196,1743378,"bqwzH"
"363","fullscreenexit",1334,2144684,"bqwzH"
"364","blur",1335,2151128,"bqwzH"
"365","fullscreenenter",0,6511,"br3Hq"
"366","focus",0,0,"bRfUX"
"367","fullscreenexit",0,7847,"bRfUX"
"368","fullscreenenter",0,4417,"BtI3s"
"369","fullscreenenter",0,8844,"BuCeU"
"370","fullscreenenter",0,9000,"BVbMH"
"371","fullscreenenter",0,8084,"BVO5V"
"372","blur",698,1188213,"BVO5V"
"373","focus",701,1194492,"BVO5V"
"374","fullscreenenter",0,13805,"CbSfY"
"375","blur",64,187733,"CbSfY"
"376","focus",64,188942,"CbSfY"
"377","blur",0,764,"CCHyI"
"378","focus",0,4282,"CCHyI"
"379","fullscreenenter",0,5558,"CCHyI"
"380","blur",43,92427,"CCHyI"
"381","focus",43,97011,"CCHyI"
"382","blur",489,696795,"CCHyI"
"383","focus",489,697405,"CCHyI"
"384","blur",571,747514,"CCHyI"
"385","focus",571,748595,"CCHyI"
"386","blur",615,784604,"CCHyI"
"387","focus",616,785112,"CCHyI"
"388","blur",715,852548,"CCHyI"
"389","focus",716,853403,"CCHyI"
"390","fullscreenenter",0,12254,"cCvVk"
"391","fullscreenenter",0,9667,"cD2T8"
"392","fullscreenexit",1241,1954360,"cD2T8"
"393","blur",1241,1957311,"cD2T8"
"394","focus",1241,1964926,"cD2T8"
"395","fullscreenenter",0,1748,"cGhLy"
"396","fullscreenenter",0,12024,"cnxCB"
"397","blur",0,0,"cOEV3"
"398","focus",0,0,"cOEV3"
"399","blur",0,0,"cOEV3"
"400","focus",0,3,"cOEV3"
"401","fullscreenenter",0,6623,"cOEV3"
"402","blur",0,0,"cPEkT"
"403","focus",0,7347,"cPEkT"
"404","fullscreenenter",0,8754,"cPEkT"
"405","fullscreenexit",75,312344,"cPEkT"
"406","blur",75,315981,"cPEkT"
"407","focus",75,322087,"cPEkT"
"408","blur",358,921470,"cPEkT"
"409","focus",358,946322,"cPEkT"
"410","blur",1076,1534135,"cPEkT"
"411","focus",1077,1536999,"cPEkT"
"412","blur",1197,1684778,"cPEkT"
"413","focus",1197,1686435,"cPEkT"
"414","blur",1370,2062996,"cPEkT"
"415","fullscreenenter",0,6549,"cwpNL"
"416","fullscreenexit",1353,2161800,"cwpNL"
"417","blur",1353,2165839,"cwpNL"
"418","focus",1353,2171391,"cwpNL"
"419","fullscreenenter",0,13486,"cYtrb"
"420","blur",664,1179556,"cYtrb"
"421","focus",676,1198581,"cYtrb"
"422","blur",759,1258713,"cYtrb"
"423","focus",781,1296786,"cYtrb"
"424","blur",1236,1880040,"cYtrb"
"425","focus",1236,2009136,"cYtrb"
"426","blur",1236,2013793,"cYtrb"
"427","focus",1236,2037182,"cYtrb"
"428","focus",0,0,"d9sSN"
"429","blur",0,0,"d9sSN"
"430","focus",0,0,"d9sSN"
"431","blur",0,30742,"d9sSN"
"432","focus",0,62154,"d9sSN"
"433","blur",0,62869,"d9sSN"
"434","focus",0,91068,"d9sSN"
"435","blur",0,92512,"d9sSN"
"436","focus",0,150695,"d9sSN"
"437","blur",0,151848,"d9sSN"
"438","focus",0,181070,"d9sSN"
"439","fullscreenenter",0,182484,"d9sSN"
"440","blur",30,291768,"d9sSN"
"441","focus",30,292917,"d9sSN"
"442","blur",30,292950,"d9sSN"
"443","focus",30,717113,"d9sSN"
"444","blur",32,724961,"d9sSN"
"445","focus",32,726083,"d9sSN"
"446","blur",32,726167,"d9sSN"
"447","focus",32,856377,"d9sSN"
"448","blur",64,992971,"d9sSN"
"449","focus",64,993901,"d9sSN"
"450","blur",64,993982,"d9sSN"
"451","focus",64,1039005,"d9sSN"
"452","blur",64,1045659,"d9sSN"
"453","focus",64,1046442,"d9sSN"
"454","blur",64,1046522,"d9sSN"
"455","focus",64,1049018,"d9sSN"
"456","blur",64,1064705,"d9sSN"
"457","focus",64,1066237,"d9sSN"
"458","blur",64,1066304,"d9sSN"
"459","focus",64,1428171,"d9sSN"
"460","blur",71,1509444,"d9sSN"
"461","focus",71,1510234,"d9sSN"
"462","blur",71,1510309,"d9sSN"
"463","focus",71,1600378,"d9sSN"
"464","blur",134,1836990,"d9sSN"
"465","focus",134,1838090,"d9sSN"
"466","blur",134,1838197,"d9sSN"
"467","focus",134,1850002,"d9sSN"
"468","blur",273,2127052,"d9sSN"
"469","focus",273,2128117,"d9sSN"
"470","blur",285,2143313,"d9sSN"
"471","focus",285,2146562,"d9sSN"
"472","blur",285,2146904,"d9sSN"
"473","focus",285,2149332,"d9sSN"
"474","blur",287,2152768,"d9sSN"
"475","focus",288,2153305,"d9sSN"
"476","blur",288,2153369,"d9sSN"
"477","focus",288,2163141,"d9sSN"
"478","blur",330,2229887,"d9sSN"
"479","focus",330,2231776,"d9sSN"
"480","blur",338,2243502,"d9sSN"
"481","focus",338,2245451,"d9sSN"
"482","blur",338,2245532,"d9sSN"
"483","focus",338,2811821,"d9sSN"
"484","blur",347,2824316,"d9sSN"
"485","focus",349,2853740,"d9sSN"
"486","blur",390,2902315,"d9sSN"
"487","focus",390,2902768,"d9sSN"
"488","blur",391,2902878,"d9sSN"
"489","focus",391,2903891,"d9sSN"
"490","blur",631,3149548,"d9sSN"
"491","focus",631,3151622,"d9sSN"
"492","blur",631,3151702,"d9sSN"
"493","focus",631,3543653,"d9sSN"
"494","blur",848,3757647,"d9sSN"
"495","focus",848,3758444,"d9sSN"
"496","blur",848,3758559,"d9sSN"
"497","focus",848,5387076,"d9sSN"
"498","blur",884,5418990,"d9sSN"
"499","focus",885,5420033,"d9sSN"
"500","blur",886,5420748,"d9sSN"
"501","focus",1016,5638622,"d9sSN"
"502","blur",0,279,"DAt9p"
"503","focus",0,1817,"DAt9p"
"504","fullscreenenter",0,9888,"DAt9p"
"505","blur",0,0,"diiDU"
"506","focus",0,0,"diiDU"
"507","blur",0,0,"diiDU"
"508","focus",0,0,"diiDU"
"509","fullscreenenter",0,7682,"diiDU"
"510","fullscreenenter",0,10105,"dJxmE"
"511","fullscreenenter",0,8740,"dOMCy"
"512","blur",0,0,"DrmhV"
"513","focus",0,0,"DrmhV"
"514","fullscreenenter",0,6986,"DrmhV"
"515","blur",0,0,"DwJ39"
"516","focus",0,0,"DwJ39"
"517","fullscreenenter",0,3379,"DwJ39"
"518","fullscreenenter",0,8967,"E5ixW"
"519","blur",52,154111,"E5ixW"
"520","focus",52,157963,"E5ixW"
"521","blur",57,171488,"E5ixW"
"522","focus",57,172824,"E5ixW"
"523","blur",58,184676,"E5ixW"
"524","focus",58,190642,"E5ixW"
"525","blur",59,193169,"E5ixW"
"526","focus",59,204024,"E5ixW"
"527","blur",60,206446,"E5ixW"
"528","focus",60,210933,"E5ixW"
"529","blur",64,250477,"E5ixW"
"530","focus",64,262120,"E5ixW"
"531","blur",123,458021,"E5ixW"
"532","focus",123,464161,"E5ixW"
"533","blur",131,473563,"E5ixW"
"534","focus",131,479652,"E5ixW"
"535","blur",1158,1556459,"E5ixW"
"536","focus",1158,1590301,"E5ixW"
"537","blur",1337,2028502,"E5ixW"
"538","focus",1337,2034888,"E5ixW"
"539","fullscreenenter",0,172034,"E8ihr"
"540","blur",0,0,"edw9J"
"541","focus",0,0,"edw9J"
"542","blur",0,0,"edw9J"
"543","focus",0,0,"edw9J"
"544","fullscreenenter",0,8335,"edw9J"
"545","fullscreenenter",0,6468,"eEvT9"
"546","fullscreenenter",0,1486,"eNLLb"
"547","blur",260,1347252,"eNLLb"
"548","focus",261,1351930,"eNLLb"
"549","fullscreenenter",0,10822,"eq2An"
"550","fullscreenexit",1359,2543216,"eq2An"
"551","blur",1359,2545796,"eq2An"
"552","blur",0,0,"ErCjO"
"553","focus",0,0,"ErCjO"
"554","blur",0,0,"ErCjO"
"555","focus",0,0,"ErCjO"
"556","blur",0,0,"ErCjO"
"557","focus",0,0,"ErCjO"
"558","fullscreenenter",0,3194,"ErCjO"
"559","blur",0,0,"EUnGh"
"560","focus",0,525,"EUnGh"
"561","fullscreenenter",0,4474,"EUnGh"
"562","fullscreenexit",1,6372,"EUnGh"
"563","blur",17,52908,"EUnGh"
"564","focus",17,55453,"EUnGh"
"565","blur",38,107384,"EUnGh"
"566","focus",38,111950,"EUnGh"
"567","blur",61,171697,"EUnGh"
"568","focus",61,176900,"EUnGh"
"569","blur",64,187572,"EUnGh"
"570","focus",64,189076,"EUnGh"
"571","blur",64,189397,"EUnGh"
"572","focus",64,197915,"EUnGh"
"573","blur",67,267871,"EUnGh"
"574","focus",67,272757,"EUnGh"
"575","blur",67,272874,"EUnGh"
"576","focus",67,274686,"EUnGh"
"577","blur",110,390688,"EUnGh"
"578","focus",110,407456,"EUnGh"
"579","blur",190,543265,"EUnGh"
"580","focus",190,555357,"EUnGh"
"581","blur",311,724718,"EUnGh"
"582","focus",312,726612,"EUnGh"
"583","blur",379,801720,"EUnGh"
"584","focus",380,803759,"EUnGh"
"585","blur",606,1034285,"EUnGh"
"586","focus",607,1035826,"EUnGh"
"587","blur",850,1243275,"EUnGh"
"588","focus",850,1276932,"EUnGh"
"589","blur",850,1278025,"EUnGh"
"590","focus",850,1279555,"EUnGh"
"591","blur",1067,1464441,"EUnGh"
"592","focus",1067,1484822,"EUnGh"
"593","blur",1167,1663288,"EUnGh"
"594","focus",1167,1668028,"EUnGh"
"595","blur",1167,1668187,"EUnGh"
"596","focus",1167,1668907,"EUnGh"
"597","blur",1188,1737111,"EUnGh"
"598","focus",1188,1744022,"EUnGh"
"599","blur",1188,1744171,"EUnGh"
"600","focus",1188,1745251,"EUnGh"
"601","blur",1213,1825922,"EUnGh"
"602","focus",1213,1861320,"EUnGh"
"603","blur",1213,1861421,"EUnGh"
"604","focus",1213,1911135,"EUnGh"
"605","blur",1312,2057085,"EUnGh"
"606","focus",1312,2100404,"EUnGh"
"607","blur",1329,2258089,"EUnGh"
"608","focus",1329,2262660,"EUnGh"
"609","blur",1330,2269081,"EUnGh"
"610","fullscreenenter",0,24809,"EXcQ2"
"611","fullscreenenter",0,4673,"exia5"
"612","blur",64,202298,"exia5"
"613","focus",64,228600,"exia5"
"614","blur",64,234115,"exia5"
"615","focus",64,242140,"exia5"
"616","blur",190,546882,"exia5"
"617","focus",190,564898,"exia5"
"618","blur",399,827522,"exia5"
"619","focus",400,828585,"exia5"
"620","blur",405,834279,"exia5"
"621","focus",407,836680,"exia5"
"622","blur",411,842305,"exia5"
"623","focus",412,847473,"exia5"
"624","blur",413,853945,"exia5"
"625","focus",413,903570,"exia5"
"626","blur",1316,1839641,"exia5"
"627","focus",1316,1840758,"exia5"
"628","blur",1320,1844548,"exia5"
"629","focus",1320,1850959,"exia5"
"630","blur",1328,1865431,"exia5"
"631","focus",1328,1866581,"exia5"
"632","blur",1336,1879756,"exia5"
"633","focus",1336,1881543,"exia5"
"634","blur",0,11136,"Exmxx"
"635","focus",0,235859,"Exmxx"
"636","fullscreenenter",0,236860,"Exmxx"
"637","blur",0,0,"EZs0E"
"638","focus",0,9278,"EZs0E"
"639","fullscreenenter",0,11101,"EZs0E"
"640","focus",0,0,"Fefjq"
"641","fullscreenexit",0,18612,"Fefjq"
"642","focus",0,0,"fFwzI"
"643","fullscreenexit",0,3572,"fFwzI"
"644","blur",57,154363,"fFwzI"
"645","focus",57,156354,"fFwzI"
"646","fullscreenenter",0,6877,"fKIO6"
"647","focus",0,0,"fl6Ph"
"648","blur",0,0,"fl6Ph"
"649","focus",0,0,"fl6Ph"
"650","blur",0,0,"fl6Ph"
"651","focus",0,0,"fl6Ph"
"652","fullscreenexit",0,8573,"fl6Ph"
"653","fullscreenenter",0,2089,"FrgO5"
"654","fullscreenenter",0,8894,"FVjHz"
"655","focus",0,0,"g1Q0h"
"656","fullscreenexit",0,6941,"g1Q0h"
"657","fullscreenexit",1349,3514483,"g1Q0h"
"658","blur",0,14577,"G4Ion"
"659","focus",0,78930,"G4Ion"
"660","fullscreenenter",0,80909,"G4Ion"
"661","blur",1273,2395813,"G4Ion"
"662","focus",1273,2395816,"G4Ion"
"663","blur",1281,2418808,"G4Ion"
"664","focus",1281,2418811,"G4Ion"
"665","fullscreenexit",1310,2484681,"G4Ion"
"666","blur",1320,2515563,"G4Ion"
"667","focus",1320,2515565,"G4Ion"
"668","blur",0,0,"g5zOE"
"669","focus",0,160,"g5zOE"
"670","fullscreenenter",0,3717,"g5zOE"
"671","fullscreenenter",0,7610,"GK9kQ"
"672","fullscreenexit",1353,2327115,"GK9kQ"
"673","blur",1353,2328319,"GK9kQ"
"674","focus",1353,2335084,"GK9kQ"
"675","blur",1353,2337004,"GK9kQ"
"676","focus",1353,2349419,"GK9kQ"
"677","blur",1354,2360675,"GK9kQ"
"678","focus",0,0,"gUhl6"
"679","fullscreenexit",0,10342,"gUhl6"
"680","focus",0,0,"GuIEF"
"681","fullscreenexit",0,2323,"GuIEF"
"682","fullscreenenter",0,8212,"gY2bF"
"683","focus",0,0,"GZrM9"
"684","fullscreenexit",0,7531,"GZrM9"
"685","blur",0,580,"h0YjJ"
"686","focus",0,11316,"h0YjJ"
"687","fullscreenenter",0,18651,"h0YjJ"
"688","blur",1,24824,"h0YjJ"
"689","focus",1,417486,"h0YjJ"
"690","fullscreenexit",2,423817,"h0YjJ"
